GO.ID	Description	pVal	p.adj	Phenotype	Gene.vals
REACTOME_PROTEIN_LOCALIZATION	Herbivore	0.200168545088383	0.581045472078386	1	AGXT:103, ABCD3:269, SLC25A4:292, DAO:383, CAT:415, GSTK1:454, CYB5A:491, IDH1:511, NDUFB8:636, EHHADH:767, AGPS:1055, CHCHD4:1159, CMC2:1225, CHCHD2:1255, PIPOX:1467, DHRS4:1554, TOMM70:1579, ACO2:1585, HSCB:1653, GRPEL2:1744, ECI2:1760, VAPA:1797, SLC25A17:1856, PXMP4:1929, ATP5F1A:2061, SLC25A12:2266, GDAP1:2288, ATP5MC1:2512, NOS2:2518, LONP2:2611, HAO2:2616, CS:2673, ABCD2:2801, SAMM50:2835, COQ2:2851, ACAA1:2855, SGTA:2881, CROT:2886, HSPD1:3008, PAM16:3040, CHCHD3:3060, ECH1:3118, PEX26:3190, HMGCL:3297, DDO:3509, PEX13:3555, NUDT19:3674, TOMM40:3676, STX5:3718, ACBD5:3804, IDH3G:4007, UBB:8774.5, APP:8774.5, STX1A:8774.5, UBE2D2:8774.5, PRNP:8774.5, SLC25A13:8774.5, OTC:8774.5, BCS1L:8774.5, TIMM21:8774.5, TOMM22:8774.5, TIMM44:8774.5, TIMM50:8774.5, PMPCB:8774.5, GRPEL1:8774.5, ATP5F1B:8774.5, CHCHD5:8774.5, TIMM17B:8774.5, GFER:8774.5, MTX2:8774.5, TIMM17A:8774.5, TIMM8B:8774.5, PMPCA:8774.5, LDHD:8774.5, CHCHD7:8774.5, TIMM22:8774.5, CYC1:8774.5, COA4:8774.5, DNAJC19:8774.5, CHCHD10:8774.5, TIMM23:8774.5, HMOX1:8774.5, UBE2J2:8774.5, PEX3:8774.5, ABCD1:8774.5, PEX19:8774.5, GNPAT:8774.5, BAAT:8774.5, ALDH3A2:8774.5, SLC27A2:8774.5, ACOT8:8774.5, SCP2:8774.5, ACOX2:8774.5, AMACR:8774.5, ACOX1:8774.5, PAOX:8774.5, EPHX2:8774.5, PHYH:8774.5, HACL1:8774.5, HAO1:8774.5, PXMP2:8774.5, ACOX3:8774.5, CRAT:8774.5, MLYCD:8774.5, ACOT4:8774.5, DECR2:8774.5, NUDT7:8774.5, IDE:8774.5, PEX12:8774.5, PEX5:8774.5, PEX10:8774.5, PEX2:8774.5, PEX7:8774.5, MPV17:8774.5, PEX6:8774.5, PEX1:8774.5, TYSND1:8774.5, PEX16:8774.5, PEX11B:8774.5, FIS1:8774.5, BAG6:8774.5, UBL4A:8774.5, CAMLG:8774.5, GET1:8774.5, GET4:8774.5, PEX14:13435, FXN:13670, TIMM10B:13710, COX19:13716, HSD17B4:13906, PITRM1:14047, ZFAND6:14245, PECR:14375, EMD:14421, OTOF:14436, MTX1:14659, UBA52:15017, RPS27A:15057, UBE2D1:15100
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	Unclear	0.863631196211404	0.967159656378362	1	CAT:415, BCL2L11:422, SIN3A:1058, KAT2B:1164, TRIM63:1260, TXN:1768, ABCA6:1933, EP300:2186, GADD45A:2227, SIRT1:2658, HDAC1:2771, MSTN:3633, TXNIP:4094, AKT2:8774.5, BBC3:8774.5, FASLG:8774.5, AKT1:8774.5, SFN:8774.5, CAV1:8774.5, FOXO3:8774.5, SMAD4:8774.5, CREBBP:8774.5, CITED2:8774.5, SREBF1:8774.5, GCK:8774.5, PPARGC1A:8774.5, PCK1:8774.5, CDKN1A:8774.5, KLF4:8774.5, FOXO1:8774.5, PLXNA4:8774.5, INS:8774.5, CDKN1B:8774.5, BCL6:8774.5, SOD2:8774.5, FBXO32:8774.5, RBL2:8774.5, STK11:8774.5, PCBP4:8774.5, NFYC:8774.5, RETN:8774.5, FOXO4:8774.5, NR3C1:8774.5, NPY:8774.5, DDIT3:8774.5, PINK1:8774.5, ATXN3:8774.5, CCNG2:8774.5, AGRP:8774.5, IGFBP1:13587, FOXO6:13727
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	Both	0.294232926676575	0.666459757283749	1	SEH1L:988, NUP133:1883, NUP54:2050, RCC1:2114, NUP98:2351, RANGAP1:2400, NUP85:2901, NUP107:2925, NUP160:3549, NUP37:3573, NUP205:4113, NDC1:8774.5, NUP188:8774.5, NUP93:8774.5, NUP155:8774.5, NUP43:8774.5, NUP58:8774.5, SEC13:8774.5, NUP35:8774.5, NUP62:8774.5, AHCTF1:8774.5, RAN:15049, UBE2I:15098
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	Unclear	0.14734518927961	0.537828537451352	1	KAT2B:1164, TXN:1768, EP300:2186, SIRT1:2658, TXNIP:4094, FOXO3:8774.5, CREBBP:8774.5, FOXO1:8774.5, FOXO4:8774.5
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	Unclear	0.978812590351677	0.993693187164456	1	GIT1:1329, CAMKK1:8774.5, CAMKK2:8774.5, ARHGEF7:8774.5, CAMK1:8774.5
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM	Unclear	0.632866207941128	0.856690483525959	1	PFKFB2:847, PRKACB:3799, PFKFB4:4076, PRKACA:8774.5, PPP2R5D:8774.5, PPP2R1B:8774.5, PFKFB1:8774.5, PFKFB3:8774.5
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	Both	0.642050888926548	0.85906637685231	1	DEPDC5:435, CASTOR1:693, SEH1L:988, BMT2:1345, ATP6V1A:1874, ATP6V0D2:2188, FLCN:2248, MIOS:2657, RRAGC:3266, ATP6V1B1:3734, ATP6V0C:3843, WDR59:3855, ATP6V1G3:4045, SESN2:4055, SEC13:8774.5, ATP6V1H:8774.5, TCIRG1:8774.5, ATP6V0B:8774.5, ATP6V1F:8774.5, ATP6V1E1:8774.5, ATP6V1C2:8774.5, ATP6V1B2:8774.5, ATP6V1C1:8774.5, ATP6V0D1:8774.5, ATP6V1E2:8774.5, MTOR:8774.5, RRAGD:8774.5, RRAGB:8774.5, LAMTOR2:8774.5, RPTOR:8774.5, SLC38A9:8774.5, SESN1:8774.5, FNIP2:8774.5, NPRL3:8774.5, ITFG2:8774.5, NPRL2:8774.5, KPTN:8774.5, WDR24:8774.5, SZT2:8774.5, FNIP1:8774.5, CASTOR2:8774.5, SH3BP4:14843, RRAGA:14982
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	Unclear	0.53278752514393	0.80387000685644	1	MAN1A1:1560, MANEA:2692, MAN1C1:8774.5, MAN1A2:8774.5, MGAT1:8774.5
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	Unclear	0.78290557291977	0.926592223641223	1	E2F1:1054, TFDP2:1855, CDKN1C:3342, CDK4:3895, CCND2:3908, TFDP1:8774.5, CDK2:8774.5, RB1:8774.5, CCND3:8774.5, CDKN1A:8774.5, CCND1:8774.5, CDKN1B:8774.5, CCNE1:8774.5, CCNE2:8774.5, E2F3:8774.5, E2F2:8774.5, CDK6:8774.5
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS	Unclear	0.112426419026469	0.4849397930735	1	RAF1:816, PPP1CB:1025, BRAF:1996, ARAF:8774.5, SHOC2:8774.5
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	Unclear	0.189451882729776	0.581045472078386	1	NLRP3:718, P2RX4:903, ENTPD1:1173, CASP1:1297, ENTPD5:1360, IL1A:1437, TXN:1768, MEFV:2011, NFKB2:3279, TXNIP:4094, GSDMD:8774.5, APP:8774.5, NFKB1:8774.5, RELA:8774.5, HSP90AB1:8774.5, HMOX1:8774.5, IL1B:8774.5, IL18:8774.5, C3:8774.5, NT5E:8774.5, C3AR1:8774.5, PYCARD:8774.5, PSTPIP1:8774.5, SUGT1:8774.5, P2RX7:14235
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE	Unclear	0.773490656354068	0.924766084080279	1	IL6:1331, CD163:1489, PLK2:2821, FURIN:8774.5, MYH9:8774.5, IL10:8774.5, RHBDF2:8774.5, ADAM17:14640
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	Both	0.247446246852623	0.624288048455179	1	GGT5:293, GGT1:457, DPEP3:2413, DPEP1:8774.5, DPEP2:8774.5, CYSLTR2:8774.5, CYSLTR1:8774.5
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	Both	0.805966550234376	0.938126333164997	1	TUBB8:9, TUBB8B:11, VPS4A:1658, SPAST:1660, TUBA1A:2417, LEMD2:2603, CHMP7:3746, CHMP3:3928, TUBB1:8774.5, TUBA1B:8774.5, TUBB2A:8774.5, TUBB2B:8774.5, TUBAL3:8774.5, TUBA8:8774.5, TUBB4B:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, CHMP4A:8774.5, CC2D1B:8774.5, IST1:8774.5, CHMP6:13965, TUBA4A:14396, TUBB4A:14516
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	Unclear	0.987703347981456	0.995432720184776	1	YES1:891, LYN:1782, PIK3R3:3165, JAK2:8774.5, STAT1:8774.5, PIK3R2:8774.5, SOS1:8774.5, PIK3CA:8774.5, PIK3R1:8774.5, LCK:8774.5, SRC:8774.5, STAT5A:8774.5, STAT5B:8774.5, KIT:8774.5
REACTOME_DEFECTIVE_F9_ACTIVATION	Unclear	0.880512551714855	0.974563616170586	1	GP9:1199, F11:3072, F9:8774.5, GP1BB:8774.5, GP5:13499
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	Both	0.535073389951689	0.80482937451285	1	ANAPC1:154, DAXX:235, CDC23:676, ANAPC7:807, E2F1:1054, TFDP2:1855, CDC16:2358, ANAPC5:2723, CDKN1C:3342, CDK4:3895, CCND2:3908, CDC26:3918, TFDP1:8774.5, CDK2:8774.5, RB1:8774.5, CCND3:8774.5, CDKN1A:8774.5, CCND1:8774.5, CDKN1B:8774.5, CDC27:8774.5, ANAPC4:8774.5, UBE2S:8774.5, SKP2:8774.5, ANAPC2:8774.5, CCNE1:8774.5, CCNE2:8774.5, E2F3:8774.5, ATRX:8774.5, E2F2:8774.5, CDK6:8774.5, ANAPC15:14331, FZR1:14849, UBE2D1:15100
REACTOME_SARS_COV_1_INFECTION	Herbivore	0.177041549103551	0.570010558988754	1	RPS14:16, RPS15A:31, RPS27:102, RPS15:266, ST3GAL2:482, TMPRSS2:549, GANAB:603, RUNX1:716, NLRP3:718, TBK1:744, ITCH:1127, CASP1:1297, ZCRB1:1359, TLR7:1445, PARP4:1556, PARP14:1573, TOMM70:1579, PARP9:1644, RIPK1:1687, BECN1:1965, ST6GALNAC2:2015, GSK3A:2176, EP300:2186, KPNA2:2473, RPS3:2613, RPS2:2896, ST6GALNAC3:3010, SERPINE1:3127, PPIG:3144, SIKE1:3332, ST6GAL1:3436, NMI:3499, RCAN3:3580, CHMP7:3746, PIK3R4:3759, MOGS:3882, CHMP3:3928, UBB:8774.5, BCL2L1:8774.5, SFN:8774.5, CAV1:8774.5, PDPK1:8774.5, PPIA:8774.5, TRIM25:8774.5, PIK3C3:8774.5, RB1:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, IRF3:8774.5, SMAD4:8774.5, VHL:8774.5, GSK3B:8774.5, RPS5:8774.5, RPS10:8774.5, PKLR:8774.5, RPS27L:8774.5, CANX:8774.5, TRAF3:8774.5, IRAK2:8774.5, TRAF6:8774.5, PPIB:8774.5, EEF1A1:8774.5, ST3GAL4:8774.5, RIPK3:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, CHMP4A:8774.5, NPM1:8774.5, ST3GAL1:8774.5, SP1:8774.5, IKBKE:8774.5, PYCARD:8774.5, PRKCSH:8774.5, TKFC:8774.5, STING1:8774.5, PARP16:8774.5, GALNT1:8774.5, ACE2:8774.5, ST6GALNAC4:8774.5, MGAT1:8774.5, UVRAG:8774.5, IFIH1:13624, PARP8:13772, CHMP6:13965, ST3GAL3:14768, RPS17:14905, RPS23:14956, RPS7:14957, RPS26:14993, UBA52:15017, RPS27A:15057, UBE2I:15098
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	Herbivore	0.0427764377832268	0.318515922345707	1	GATAD2A:26, COMT:65, RBBP4:253, TUBB:302, IFNAR1:318, KEAP1:572, TLR9:578, STAT2:608, TBK1:744, SYK:851, IL1R1:902, RCOR1:932, HMG20B:1432, TLR7:1445, RIPK1:1687, FNTA:1980, VEGFA:2093, ATP1B1:2587, HDAC1:2771, ATP1B3:3028, RBBP7:3055, ITGB1:3167, MTA2:3339, BTK:3362, ATP1A2:3387, ITGA4:3406, CD79A:3432, AP2A1:3545, KDM1A:3875, PHF21A:3891, IMPDH2:3951, ATP1A1:4015, JAK2:8774.5, TYK2:8774.5, IL6R:8774.5, JAK1:8774.5, ROCK1:8774.5, SOS1:8774.5, ATP1B2:8774.5, VAV1:8774.5, PLCG2:8774.5, AP2M1:8774.5, AP2A2:8774.5, FURIN:8774.5, HSP90AA1:8774.5, JAK3:8774.5, HSP90AB1:8774.5, ROCK2:8774.5, SH3KBP1:8774.5, NCK1:8774.5, IFNGR1:8774.5, BLNK:8774.5, IFNAR2:8774.5, IFNGR2:8774.5, S1PR1:8774.5, CD79B:8774.5, PDCD1:8774.5, IMPDH1:8774.5, ZBP1:8774.5, CHD4:8774.5, ACE2:8774.5, ARID4B:8774.5, MBD3:8774.5, GATAD2B:8774.5, SAP18:8774.5, SAP30:8774.5, MTA1:8774.5, FNTB:8774.5, NR3C1:8774.5, ARID4A:8774.5, BRMS1:8774.5, FKBP4:8774.5, CYSLTR1:8774.5, ATP1A3:8774.5, FXYD6:8774.5, FXYD1:8774.5, CRBN:8774.5, NFE2L2:8774.5, BRD4:8774.5, SIGMAR1:8774.5, MTA3:13939, CHD3:14191, ATP1A4:14319
REACTOME_SARS_COV_INFECTIONS	Herbivore	0.300440186896098	0.667932992569254	1	RPS14:16, ANO5:17, GATAD2A:26, RPS15A:31, MAN2A1:46, COMT:65, CRB3:76, RPS27:102, RBBP4:253, RPS15:266, TUBB:302, IFNAR1:318, RPN1:463, ST3GAL2:482, ANO6:483, TMPRSS2:549, KEAP1:572, IL17F:575, TLR9:578, ANO8:592, GANAB:603, STAT2:608, RUNX1:716, NLRP3:718, TBK1:744, SRPK1:798, SYK:851, IL1R1:902, RCOR1:932, MGAT4A:933, SEH1L:988, SEC24D:992, ITCH:1127, MGAT4B:1151, MGAT2:1176, IKBKB:1179, ZDHHC5:1198, TLR8:1291, CASP1:1297, NRP1:1300, ZCRB1:1359, HMG20B:1432, TLR7:1445, PARP4:1556, PARP14:1573, TOMM70:1579, PARP9:1644, RIPK1:1687, FUT8:1779, NUP133:1883, BECN1:1965, FNTA:1980, ST6GALNAC2:2015, NUP54:2050, VEGFA:2093, GSK3A:2176, EP300:2186, ZDHHC3:2220, MASP1:2304, NUP98:2351, TAB2:2449, KPNA2:2473, ATP1B1:2587, RPS3:2613, MGAT4C:2687, HDAC1:2771, GEMIN6:2838, RPS2:2896, NUP85:2901, NUP107:2925, ST6GALNAC3:3010, ATP1B3:3028, MAP3K7:3054, RBBP7:3055, SERPINE1:3127, UBE2N:3136, PPIG:3144, ITGB1:3167, SDC3:3306, SIKE1:3332, MTA2:3339, BTK:3362, ATP1A2:3387, ITGA4:3406, CD79A:3432, ST6GAL1:3436, SMN1:3490, NMI:3499, AP2A1:3545, NUP160:3549, NUP37:3573, RCAN3:3580, CHMP7:3746, PIK3R4:3759, IL17A:3838, KDM1A:3875, MOGS:3882, PHF21A:3891, CHMP3:3928, IMPDH2:3951, SMN2:3988, ATP1A1:4015, NUP205:4113, JAK2:8774.5, TYK2:8774.5, STAT1:8774.5, IL6R:8774.5, JAK1:8774.5, PTPN11:8774.5, ROCK1:8774.5, TJP1:8774.5, AKT2:8774.5, AKT1:8774.5, UBB:8774.5, BCL2L1:8774.5, SFN:8774.5, GPC1:8774.5, CAV1:8774.5, PTPN6:8774.5, SDC1:8774.5, SOS1:8774.5, SDC4:8774.5, ATP1B2:8774.5, PDPK1:8774.5, VAV1:8774.5, SDC2:8774.5, PPIA:8774.5, PLCG2:8774.5, TRIM25:8774.5, ISG15:8774.5, AP2M1:8774.5, AP2A2:8774.5, PIK3C3:8774.5, RB1:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, CHUK:8774.5, TPR:8774.5, NDC1:8774.5, AAAS:8774.5, NUP188:8774.5, NUP93:8774.5, NUP155:8774.5, NUP43:8774.5, IRF3:8774.5, NUP210:8774.5, NUP42:8774.5, NUP58:8774.5, SEC13:8774.5, NUP35:8774.5, NUP62:8774.5, FURIN:8774.5, SMAD4:8774.5, HSP90AA1:8774.5, CREBBP:8774.5, VHL:8774.5, TLR2:8774.5, B2M:8774.5, TLR1:8774.5, JAK3:8774.5, GSK3B:8774.5, RPS5:8774.5, HSP90AB1:8774.5, RPS10:8774.5, ROCK2:8774.5, PKLR:8774.5, SH3KBP1:8774.5, NCK1:8774.5, RPS27L:8774.5, AGRN:8774.5, IFNGR1:8774.5, BLNK:8774.5, TAB1:8774.5, RIPK2:8774.5, CANX:8774.5, TRAF3:8774.5, IRAK2:8774.5, TAB3:8774.5, IFNAR2:8774.5, IFNGR2:8774.5, IL17RC:8774.5, NOD2:8774.5, S1PR1:8774.5, TRAF6:8774.5, IL17RA:8774.5, IRAK1:8774.5, IRF7:8774.5, UBE2V1:8774.5, CD79B:8774.5, SEC23A:8774.5, SEC24A:8774.5, ATG14:8774.5, SEC24B:8774.5, TRIM4:8774.5, SEC24C:8774.5, PDCD1:8774.5, ISCU:8774.5, HSPG2:8774.5, PPIB:8774.5, PATJ:8774.5, EEF1A1:8774.5, ST3GAL4:8774.5, GJA1:8774.5, IMPDH1:8774.5, ZBP1:8774.5, RIPK3:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, CHMP4A:8774.5, NPM1:8774.5, ST3GAL1:8774.5, GPC4:8774.5, GPC5:8774.5, GPC6:8774.5, GPC2:8774.5, SP1:8774.5, IKBKE:8774.5, CHD4:8774.5, MASP2:8774.5, PYCARD:8774.5, PRKCSH:8774.5, TKFC:8774.5, RNF135:8774.5, STING1:8774.5, DDOST:8774.5, ZDHHC8:8774.5, RPN2:8774.5, GEMIN8:8774.5, GEMIN5:8774.5, GEMIN2:8774.5, GEMIN7:8774.5, GEMIN4:8774.5, PARP16:8774.5, GALNT1:8774.5, ACE2:8774.5, ARID4B:8774.5, MBD3:8774.5, GATAD2B:8774.5, SAP18:8774.5, SAP30:8774.5, MTA1:8774.5, FNTB:8774.5, ANO2:8774.5, ANO1:8774.5, ANO3:8774.5, ANO4:8774.5, ANO10:8774.5, ANO9:8774.5, NR3C1:8774.5, ARID4A:8774.5, BRMS1:8774.5, FKBP4:8774.5, CYSLTR1:8774.5, MAN1B1:8774.5, ATP1A3:8774.5, FXYD6:8774.5, FXYD1:8774.5, ST6GALNAC4:8774.5, EDEM2:8774.5, MGAT1:8774.5, MGAT5:8774.5, TUFM:8774.5, VPS41:8774.5, VPS18:8774.5, ZDHHC2:8774.5, CRBN:8774.5, NFE2L2:8774.5, SRPK2:8774.5, G3BP2:8774.5, VPS33A:8774.5, BRD4:8774.5, NLRP12:8774.5, G3BP1:8774.5, SIGMAR1:8774.5, LARP1:8774.5, VPS39:8774.5, ZDHHC20:8774.5, ZDHHC9:8774.5, UVRAG:8774.5, VPS16:8774.5, VPS11:13460, RAE1:13596, IFIH1:13624, VPS45:13699, PARP8:13772, MAGT1:13784, NUP214:13919, MTA3:13939, CHMP6:13965, GPC3:14009, CHD3:14191, VPS33B:14261, ATP1A4:14319, NUP50:14558, NOD1:14564, DDX20:14609, NUP153:14707, IKBKG:14708, ST3GAL3:14768, ANO7:14881, RPS17:14905, NUP88:14928, SNRPG:14953, RPS23:14956, RPS7:14957, RPS26:14993, UBA52:15017, SNRPD3:15055, RPS27A:15057, UBE2I:15098, SNRPD1:15102
REACTOMEMATURATION_OF__SARS_COV_1_NUCLEOPROTEIN	Both	0.63957367558986	0.858467480901882	1	PARP4:1556, PARP14:1573, PARP9:1644, GSK3A:2176, GSK3B:8774.5, PARP16:8774.5, PARP8:13772, UBE2I:15098
REACTOME_MATURATION_OF_PROTEIN_3A	Unclear	0.572871667697261	0.824990109311631	1	ST3GAL2:482, ST6GALNAC2:2015, ST6GALNAC3:3010, ST6GAL1:3436, ST3GAL4:8774.5, ST3GAL1:8774.5, GALNT1:8774.5, ST6GALNAC4:8774.5, ST3GAL3:14768
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN	Unclear	0.549679570111304	0.809809997302235	1	GANAB:603, MOGS:3882, CANX:8774.5, PRKCSH:8774.5, MGAT1:8774.5
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	Herbivore	0.906399336040009	0.980707977521931	1	ST3GAL2:482, GANAB:603, PARP4:1556, PARP14:1573, PARP9:1644, ST6GALNAC2:2015, GSK3A:2176, ST6GALNAC3:3010, ST6GAL1:3436, MOGS:3882, UBB:8774.5, GSK3B:8774.5, CANX:8774.5, ST3GAL4:8774.5, ST3GAL1:8774.5, PRKCSH:8774.5, PARP16:8774.5, GALNT1:8774.5, ST6GALNAC4:8774.5, MGAT1:8774.5, PARP8:13772, ST3GAL3:14768, UBA52:15017, RPS27A:15057, UBE2I:15098
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	Both	0.846076537528416	0.95978752253306	1	ANAPC1:154, CDC23:676, ANAPC7:807, CDC16:2358, ANAPC5:2723, CDC26:3918, RB1:8774.5, CDC27:8774.5, ANAPC4:8774.5, UBE2S:8774.5, SKP2:8774.5, ANAPC2:8774.5, ANAPC15:14331, FZR1:14849, UBE2D1:15100
REACTOME_SARS_COV_1_HOST_INTERACTIONS	Herbivore	0.552840525628943	0.8123646843594	1	RPS14:16, RPS15A:31, RPS27:102, RPS15:266, RUNX1:716, NLRP3:718, TBK1:744, ITCH:1127, CASP1:1297, TLR7:1445, TOMM70:1579, RIPK1:1687, EP300:2186, KPNA2:2473, RPS3:2613, RPS2:2896, SERPINE1:3127, PPIG:3144, SIKE1:3332, NMI:3499, RCAN3:3580, UBB:8774.5, BCL2L1:8774.5, SFN:8774.5, CAV1:8774.5, PDPK1:8774.5, PPIA:8774.5, TRIM25:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, IRF3:8774.5, SMAD4:8774.5, RPS5:8774.5, RPS10:8774.5, PKLR:8774.5, RPS27L:8774.5, TRAF3:8774.5, IRAK2:8774.5, TRAF6:8774.5, PPIB:8774.5, EEF1A1:8774.5, RIPK3:8774.5, NPM1:8774.5, SP1:8774.5, IKBKE:8774.5, PYCARD:8774.5, TKFC:8774.5, STING1:8774.5, IFIH1:13624, RPS17:14905, RPS23:14956, RPS7:14957, RPS26:14993, UBA52:15017, RPS27A:15057, UBE2I:15098
REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	Herbivore	0.403464251522014	0.749944376798136	1	RUNX1:716, NLRP3:718, TBK1:744, ITCH:1127, CASP1:1297, TLR7:1445, TOMM70:1579, KPNA2:2473, PPIG:3144, SIKE1:3332, NMI:3499, RCAN3:3580, UBB:8774.5, PPIA:8774.5, TRIM25:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, IRF3:8774.5, TRAF3:8774.5, IRAK2:8774.5, TRAF6:8774.5, PPIB:8774.5, RIPK3:8774.5, IKBKE:8774.5, PYCARD:8774.5, TKFC:8774.5, STING1:8774.5, IFIH1:13624, UBA52:15017, RPS27A:15057
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	Unclear	0.77400733542236	0.924766084080279	1	RIPK1:1687, CASP8:4018, TRADD:8774.5, TRAF2:8774.5, FADD:8774.5, RIPK3:8774.5
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	Herbivore	0.0410119135224165	0.312002025657878	1	MAN2A1:46, RPN1:463, ST3GAL2:482, GANAB:603, MGAT4A:933, MGAT4B:1151, MGAT2:1176, ZDHHC5:1198, FUT8:1779, ST6GALNAC2:2015, ZDHHC3:2220, MGAT4C:2687, ST6GALNAC3:3010, ST6GAL1:3436, MOGS:3882, CANX:8774.5, ST3GAL4:8774.5, ST3GAL1:8774.5, PRKCSH:8774.5, DDOST:8774.5, ZDHHC8:8774.5, RPN2:8774.5, MAN1B1:8774.5, ST6GALNAC4:8774.5, EDEM2:8774.5, MGAT1:8774.5, MGAT5:8774.5, ZDHHC2:8774.5, ZDHHC20:8774.5, ZDHHC9:8774.5, MAGT1:13784, ST3GAL3:14768
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	Both	0.42588869371126	0.76106425774052	1	SRPK1:798, PARP4:1556, PARP14:1573, PARP9:1644, GSK3A:2176, GSK3B:8774.5, PARP16:8774.5, SRPK2:8774.5, PARP8:13772, UBE2I:15098
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	Herbivore	0.14106433457764	0.530270013109564	1	MAN2A1:46, RPN1:463, ST3GAL2:482, GANAB:603, SRPK1:798, MGAT4A:933, MGAT4B:1151, MGAT2:1176, ZDHHC5:1198, PARP4:1556, PARP14:1573, PARP9:1644, FUT8:1779, ST6GALNAC2:2015, GSK3A:2176, ZDHHC3:2220, MGAT4C:2687, ST6GALNAC3:3010, ST6GAL1:3436, MOGS:3882, UBB:8774.5, GSK3B:8774.5, CANX:8774.5, ST3GAL4:8774.5, ST3GAL1:8774.5, PRKCSH:8774.5, DDOST:8774.5, ZDHHC8:8774.5, RPN2:8774.5, PARP16:8774.5, GALNT1:8774.5, MAN1B1:8774.5, ST6GALNAC4:8774.5, EDEM2:8774.5, MGAT1:8774.5, MGAT5:8774.5, ZDHHC2:8774.5, SRPK2:8774.5, ZDHHC20:8774.5, ZDHHC9:8774.5, PARP8:13772, MAGT1:13784, ST3GAL3:14768, UBA52:15017, RPS27A:15057, UBE2I:15098
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	Unclear	0.977025434759698	0.993471105340167	1	BECN1:1965, CHMP7:3746, PIK3R4:3759, CHMP3:3928, PIK3C3:8774.5, ISCU:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, CHMP4A:8774.5, UVRAG:8774.5, CHMP6:13965
REACTOME_RND1_GTPASE_CYCLE	Both	0.722739194029735	0.905265700470455	1	CPD:291, PTPN13:1825, TFRC:2001, ARHGAP5:2071, DST:2195, FAM135A:2464, WDR6:3133, FAM83B:3338, KIDINS220:3404, STIP1:3793, DSP:8774.5, PIK3R2:8774.5, CAV1:8774.5, GRB7:8774.5, PIK3R1:8774.5, FLOT2:8774.5, FRS2:8774.5, EPHA2:8774.5, PKP4:8774.5, RND1:8774.5, LEMD3:8774.5, ALDH3A2:8774.5, FRS3:8774.5, KIF14:8774.5, RASAL2:8774.5, DEPDC1B:8774.5, VANGL1:8774.5, STMN2:8774.5, CCDC88A:8774.5, TMEM59:8774.5, EPSTI1:8774.5, DLG5:8774.5, UBXN11:8774.5, PLEKHG5:13708
REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING	Unclear	0.0571459121905136	0.358191280772173	1	SIN3A:1058, HIF1A:1850, EP300:2186, HDAC1:2771, PRDM1:3905, IL2RG:8774.5, CD274:8774.5
